"","acquisition_date","acquisitions"
"17379","2017-07-31",34
"17380","2017-08-01",44
"17381","2017-08-02",36
"17382","2017-08-03",39
"17383","2017-08-04",32
"17384","2017-08-05",43
"17385","2017-08-06",47
"17386","2017-08-07",34
"17387","2017-08-08",43
"17388","2017-08-09",55
"17389","2017-08-10",38
"17390","2017-08-11",34
"17391","2017-08-12",37
"17392","2017-08-13",40
"17393","2017-08-14",50
"17394","2017-08-15",49
"17395","2017-08-16",43
"17396","2017-08-17",41
"17397","2017-08-18",48
"17398","2017-08-19",32
"17399","2017-08-20",39
"17400","2017-08-21",33
"17401","2017-08-22",34
"17402","2017-08-23",44
"17403","2017-08-24",30
"17404","2017-08-25",29
"17405","2017-08-26",41
"17406","2017-08-27",35
"17407","2017-08-28",40
"17408","2017-08-29",49
"17409","2017-08-30",38
"17410","2017-08-31",41
"17411","2017-09-01",53
"17412","2017-09-02",33
"17413","2017-09-03",30
"17414","2017-09-04",43
"17415","2017-09-05",40
"17416","2017-09-06",43
"17417","2017-09-07",34
"17418","2017-09-08",32
"17419","2017-09-09",41
"17420","2017-09-10",43
"17421","2017-09-11",30
"17422","2017-09-12",30
"17423","2017-09-13",31
"17424","2017-09-14",42
"17425","2017-09-15",41
"17426","2017-09-16",38
"17427","2017-09-17",28
"17428","2017-09-18",25
"17429","2017-09-19",50
"17430","2017-09-20",52
"17431","2017-09-21",30
"17432","2017-09-22",32
"17433","2017-09-23",39
"17434","2017-09-24",30
"17435","2017-09-25",40
"17436","2017-09-26",39
"17437","2017-09-27",34
"17438","2017-09-28",35
"17439","2017-09-29",45
"17440","2017-09-30",47
"17441","2017-10-01",31
"17442","2017-10-02",36
"17443","2017-10-03",47
"17444","2017-10-04",34
"17445","2017-10-05",44
"17446","2017-10-06",38
"17447","2017-10-07",51
"17448","2017-10-08",28
"17449","2017-10-09",44
"17450","2017-10-10",38
"17451","2017-10-11",47
"17452","2017-10-12",32
"17453","2017-10-13",38
"17454","2017-10-14",44
"17455","2017-10-15",34
"17456","2017-10-16",35
"17457","2017-10-17",50
"17458","2017-10-18",37
"17459","2017-10-19",39
"17460","2017-10-20",39
"17461","2017-10-21",45
"17462","2017-10-22",35
"17463","2017-10-23",44
"17464","2017-10-24",38
"17465","2017-10-25",32
"17466","2017-10-26",32
"17467","2017-10-27",43
"17468","2017-10-28",38
"17469","2017-10-29",44
"17470","2017-10-30",33
"17471","2017-10-31",36
"17472","2017-11-01",29
"17473","2017-11-02",38
"17474","2017-11-03",37
"17475","2017-11-04",32
"17476","2017-11-05",29
"17477","2017-11-06",44
"17478","2017-11-07",44
"17479","2017-11-08",30
"17480","2017-11-09",34
"17481","2017-11-10",48
"17482","2017-11-11",46
"17483","2017-11-12",32
"17484","2017-11-13",48
"17485","2017-11-14",38
"17486","2017-11-15",36
"17487","2017-11-16",32
"17488","2017-11-17",36
"17489","2017-11-18",31
"17490","2017-11-19",37
"17491","2017-11-20",34
"17492","2017-11-21",33
"17493","2017-11-22",48
"17494","2017-11-23",39
"17495","2017-11-24",37
"17496","2017-11-25",38
"17497","2017-11-26",38
"17498","2017-11-27",40
"17499","2017-11-28",36
"17500","2017-11-29",34
"17501","2017-11-30",43
"17502","2017-12-01",32
"17503","2017-12-02",27
"17504","2017-12-03",36
"17505","2017-12-04",35
"17506","2017-12-05",26
"17507","2017-12-06",33
"17508","2017-12-07",40
"17509","2017-12-08",39
"17510","2017-12-09",33
"17511","2017-12-10",35
"17512","2017-12-11",45
"17513","2017-12-12",46
"17514","2017-12-13",37
"17515","2017-12-14",35
"17516","2017-12-15",44
"17517","2017-12-16",44
"17518","2017-12-17",29
"17519","2017-12-18",47
"17520","2017-12-19",41
"17521","2017-12-20",31
"17522","2017-12-21",44
"17523","2017-12-22",35
"17524","2017-12-23",47
"17525","2017-12-24",41
"17526","2017-12-25",29
"17527","2017-12-26",42
"17528","2017-12-27",32
"17529","2017-12-28",41
"17530","2017-12-29",43
"17531","2017-12-30",33
"17532","2017-12-31",36
"17533","2018-01-01",38
"17534","2018-01-02",54
"17535","2018-01-03",41
"17536","2018-01-04",39
"17537","2018-01-05",38
"17538","2018-01-06",57
"17539","2018-01-07",37
"17540","2018-01-08",58
"17541","2018-01-09",45
"17542","2018-01-10",38
"17543","2018-01-11",29
"17544","2018-01-12",33
"17545","2018-01-13",41
"17546","2018-01-14",36
"17547","2018-01-15",48
"17548","2018-01-16",38
"17549","2018-01-17",44
"17550","2018-01-18",35
"17551","2018-01-19",31
"17552","2018-01-20",39
"17553","2018-01-21",45
"17554","2018-01-22",52
"17555","2018-01-23",42
"17556","2018-01-24",36
"17557","2018-01-25",40
"17558","2018-01-26",44
"17559","2018-01-27",41
"17560","2018-01-28",42
"17561","2018-01-29",38
"17562","2018-01-30",41
"17563","2018-01-31",27
"17564","2018-02-01",44
"17565","2018-02-02",46
"17566","2018-02-03",40
"17567","2018-02-04",37
"17568","2018-02-05",43
"17569","2018-02-06",42
"17570","2018-02-07",35
"17571","2018-02-08",34
"17572","2018-02-09",34
"17573","2018-02-10",33
"17574","2018-02-11",41
"17575","2018-02-12",37
"17576","2018-02-13",31
"17577","2018-02-14",32
"17578","2018-02-15",37
"17579","2018-02-16",44
"17580","2018-02-17",49
"17581","2018-02-18",46
"17582","2018-02-19",44
"17583","2018-02-20",39
"17584","2018-02-21",52
"17585","2018-02-22",36
"17586","2018-02-23",35
"17587","2018-02-24",28
"17588","2018-02-25",30
"17589","2018-02-26",39
"17590","2018-02-27",34
"17591","2018-02-28",40
"17592","2018-03-01",32
"17593","2018-03-02",41
"17594","2018-03-03",26
"17595","2018-03-04",30
"17596","2018-03-05",39
"17597","2018-03-06",33
"17598","2018-03-07",48
"17599","2018-03-08",44
"17600","2018-03-09",37
"17601","2018-03-10",37
"17602","2018-03-11",47
"17603","2018-03-12",41
"17604","2018-03-13",35
"17605","2018-03-14",25
"17606","2018-03-15",34
"17607","2018-03-16",36
"17608","2018-03-17",33
"17609","2018-03-18",48
"17610","2018-03-19",54
"17611","2018-03-20",35
"17612","2018-03-21",36
"17613","2018-03-22",31
"17614","2018-03-23",37
"17615","2018-03-24",44
"17616","2018-03-25",40
"17617","2018-03-26",41
"17618","2018-03-27",32
"17619","2018-03-28",38
"17620","2018-03-29",40
"17621","2018-03-30",34
"17622","2018-03-31",37
"17623","2018-04-01",45
"17624","2018-04-02",37
"17625","2018-04-03",38
"17626","2018-04-04",44
"17627","2018-04-05",38
"17628","2018-04-06",29
"17629","2018-04-07",30
"17630","2018-04-08",38
"17631","2018-04-09",51
"17632","2018-04-10",43
"17633","2018-04-11",38
"17634","2018-04-12",45
"17635","2018-04-13",49
"17636","2018-04-14",37
"17637","2018-04-15",45
"17638","2018-04-16",52
"17639","2018-04-17",37
"17640","2018-04-18",37
"17641","2018-04-19",36
"17642","2018-04-20",42
"17643","2018-04-21",33
"17644","2018-04-22",44
"17645","2018-04-23",30
"17646","2018-04-24",36
"17647","2018-04-25",36
"17648","2018-04-26",47
"17649","2018-04-27",47
"17650","2018-04-28",50
"17651","2018-04-29",45
"17652","2018-04-30",32
"17653","2018-05-01",39
"17654","2018-05-02",41
"17655","2018-05-03",26
"17656","2018-05-04",27
"17657","2018-05-05",39
"17658","2018-05-06",46
"17659","2018-05-07",43
"17660","2018-05-08",23
"17661","2018-05-09",39
"17662","2018-05-10",29
"17663","2018-05-11",35
"17664","2018-05-12",35
"17665","2018-05-13",48
"17666","2018-05-14",34
"17667","2018-05-15",37
"17668","2018-05-16",43
"17669","2018-05-17",44
"17670","2018-05-18",36
"17671","2018-05-19",43
"17672","2018-05-20",43
"17673","2018-05-21",36
"17674","2018-05-22",45
"17675","2018-05-23",35
"17676","2018-05-24",40
"17677","2018-05-25",36
"17678","2018-05-26",33
"17679","2018-05-27",51
"17680","2018-05-28",35
"17681","2018-05-29",45
"17682","2018-05-30",39
"17683","2018-05-31",37
"17684","2018-06-01",33
"17685","2018-06-02",30
"17686","2018-06-03",26
"17687","2018-06-04",29
"17688","2018-06-05",37
"17689","2018-06-06",41
"17690","2018-06-07",28
"17691","2018-06-08",36
"17692","2018-06-09",34
"17693","2018-06-10",47
"17694","2018-06-11",33
"17695","2018-06-12",30
"17696","2018-06-13",31
"17697","2018-06-14",48
"17698","2018-06-15",43
"17699","2018-06-16",36
"17700","2018-06-17",40
"17701","2018-06-18",37
"17702","2018-06-19",32
"17703","2018-06-20",35
"17704","2018-06-21",43
"17705","2018-06-22",39
"17706","2018-06-23",54
"17707","2018-06-24",31
"17708","2018-06-25",40
"17709","2018-06-26",38
"17710","2018-06-27",53
"17711","2018-06-28",40
"17712","2018-06-29",40
"17713","2018-06-30",31
"17714","2018-07-01",57
"17715","2018-07-02",45
"17716","2018-07-03",34
"17717","2018-07-04",44
"17718","2018-07-05",45
"17719","2018-07-06",53
"17720","2018-07-07",43
"17721","2018-07-08",40
"17722","2018-07-09",38
"17723","2018-07-10",42
"17724","2018-07-11",31
"17725","2018-07-12",37
"17726","2018-07-13",37
"17727","2018-07-14",49
"17728","2018-07-15",36
"17729","2018-07-16",46
"17730","2018-07-17",44
"17731","2018-07-18",43
"17732","2018-07-19",32
"17733","2018-07-20",41
"17734","2018-07-21",30
"17735","2018-07-22",39
"17736","2018-07-23",53
"17737","2018-07-24",33
"17738","2018-07-25",27
"17739","2018-07-26",51
"17740","2018-07-27",39
"17741","2018-07-28",44
"17742","2018-07-29",34
"17743","2018-07-30",42
"17744","2018-07-31",41
"17745","2018-08-01",39
"17746","2018-08-02",29
"17747","2018-08-03",37
"17748","2018-08-04",41
"17749","2018-08-05",33
"17750","2018-08-06",25
"17751","2018-08-07",36
"17752","2018-08-08",48
"17753","2018-08-09",22
"17754","2018-08-10",39
"17755","2018-08-11",27
"17756","2018-08-12",38
"17757","2018-08-13",38
"17758","2018-08-14",30
"17759","2018-08-15",39
"17760","2018-08-16",42
"17761","2018-08-17",29
"17762","2018-08-18",42
"17763","2018-08-19",52
"17764","2018-08-20",38
"17765","2018-08-21",45
"17766","2018-08-22",32
"17767","2018-08-23",42
"17768","2018-08-24",38
"17769","2018-08-25",42
"17770","2018-08-26",40
"17771","2018-08-27",27
"17772","2018-08-28",37
"17773","2018-08-29",43
"17774","2018-08-30",32
"17775","2018-08-31",37
"17776","2018-09-01",31
"17777","2018-09-02",27
"17778","2018-09-03",35
"17779","2018-09-04",36
"17780","2018-09-05",30
"17781","2018-09-06",53
"17782","2018-09-07",34
"17783","2018-09-08",33
"17784","2018-09-09",33
"17785","2018-09-10",36
"17786","2018-09-11",34
"17787","2018-09-12",30
"17788","2018-09-13",45
"17789","2018-09-14",38
"17790","2018-09-15",52
"17791","2018-09-16",49
"17792","2018-09-17",26
"17793","2018-09-18",38
"17794","2018-09-19",49
"17795","2018-09-20",34
"17796","2018-09-21",28
"17797","2018-09-22",51
"17798","2018-09-23",47
"17799","2018-09-24",40
"17800","2018-09-25",36
"17801","2018-09-26",30
"17802","2018-09-27",39
"17803","2018-09-28",35
"17804","2018-09-29",44
"17805","2018-09-30",32
"17806","2018-10-01",36
"17807","2018-10-02",35
"17808","2018-10-03",29
"17809","2018-10-04",37
"17810","2018-10-05",38
"17811","2018-10-06",31
"17812","2018-10-07",25
"17813","2018-10-08",29
"17814","2018-10-09",47
"17815","2018-10-10",34
"17816","2018-10-11",35
"17817","2018-10-12",40
"17818","2018-10-13",42
"17819","2018-10-14",38
"17820","2018-10-15",36
"17821","2018-10-16",38
"17822","2018-10-17",37
"17823","2018-10-18",39
"17824","2018-10-19",38
"17825","2018-10-20",41
"17826","2018-10-21",25
"17827","2018-10-22",42
"17828","2018-10-23",38
"17829","2018-10-24",36
"17830","2018-10-25",35
"17831","2018-10-26",39
"17832","2018-10-27",39
"17833","2018-10-28",41
"17834","2018-10-29",27
"17835","2018-10-30",28
"17836","2018-10-31",39
"17837","2018-11-01",43
"17838","2018-11-02",45
"17839","2018-11-03",31
"17840","2018-11-04",30
"17841","2018-11-05",40
"17842","2018-11-06",30
"17843","2018-11-07",38
"17844","2018-11-08",39
"17845","2018-11-09",35
"17846","2018-11-10",40
"17847","2018-11-11",42
"17848","2018-11-12",37
"17849","2018-11-13",34
"17850","2018-11-14",29
"17851","2018-11-15",46
"17852","2018-11-16",32
"17853","2018-11-17",39
"17854","2018-11-18",46
"17855","2018-11-19",47
"17856","2018-11-20",52
"17857","2018-11-21",47
"17858","2018-11-22",34
"17859","2018-11-23",37
"17860","2018-11-24",38
"17861","2018-11-25",32
"17862","2018-11-26",45
"17863","2018-11-27",30
"17864","2018-11-28",27
"17865","2018-11-29",39
"17866","2018-11-30",35
"17867","2018-12-01",42
"17868","2018-12-02",44
"17869","2018-12-03",41
"17870","2018-12-04",33
"17871","2018-12-05",40
"17872","2018-12-06",34
"17873","2018-12-07",37
"17874","2018-12-08",31
"17875","2018-12-09",31
"17876","2018-12-10",41
"17877","2018-12-11",45
"17878","2018-12-12",31
"17879","2018-12-13",41
"17880","2018-12-14",37
"17881","2018-12-15",32
"17882","2018-12-16",34
"17883","2018-12-17",29
"17884","2018-12-18",33
"17885","2018-12-19",38
"17886","2018-12-20",31
"17887","2018-12-21",31
"17888","2018-12-22",42
"17889","2018-12-23",32
"17890","2018-12-24",49
"17891","2018-12-25",34
"17892","2018-12-26",28
"17893","2018-12-27",34
"17894","2018-12-28",33
"17895","2018-12-29",43
"17896","2018-12-30",32
"17897","2018-12-31",38
"17898","2019-01-01",39
"17899","2019-01-02",38
"17900","2019-01-03",31
"17901","2019-01-04",48
"17902","2019-01-05",28
"17903","2019-01-06",49
"17904","2019-01-07",34
"17905","2019-01-08",30
"17906","2019-01-09",32
"17907","2019-01-10",40
"17908","2019-01-11",31
"17909","2019-01-12",39
"17910","2019-01-13",27
"17911","2019-01-14",32
"17912","2019-01-15",40
"17913","2019-01-16",38
"17914","2019-01-17",36
"17915","2019-01-18",36
"17916","2019-01-19",41
"17917","2019-01-20",44
"17918","2019-01-21",45
"17919","2019-01-22",45
"17920","2019-01-23",40
"17921","2019-01-24",46
"17922","2019-01-25",30
"17923","2019-01-26",40
"17924","2019-01-27",36
"17925","2019-01-28",23
"17926","2019-01-29",21
"17927","2019-01-30",40
"17928","2019-01-31",58
"17929","2019-02-01",48
"17930","2019-02-02",45
"17931","2019-02-03",41
"17932","2019-02-04",35
"17933","2019-02-05",54
"17934","2019-02-06",41
"17935","2019-02-07",48
"17936","2019-02-08",42
"17937","2019-02-09",29
"17938","2019-02-10",42
"17939","2019-02-11",37
"17940","2019-02-12",39
"17941","2019-02-13",35
"17942","2019-02-14",37
"17943","2019-02-15",37
"17944","2019-02-16",41
"17945","2019-02-17",41
"17946","2019-02-18",43
"17947","2019-02-19",34
"17948","2019-02-20",33
"17949","2019-02-21",32
"17950","2019-02-22",43
"17951","2019-02-23",33
"17952","2019-02-24",34
"17953","2019-02-25",37
"17954","2019-02-26",38
"17955","2019-02-27",45
"17956","2019-02-28",36
"17957","2019-03-01",46
"17958","2019-03-02",50
"17959","2019-03-03",31
"17960","2019-03-04",39
"17961","2019-03-05",39
"17962","2019-03-06",27
"17963","2019-03-07",39
"17964","2019-03-08",30
"17965","2019-03-09",38
"17966","2019-03-10",36
"17967","2019-03-11",33
"17968","2019-03-12",33
"17969","2019-03-13",33
"17970","2019-03-14",44
"17971","2019-03-15",50
"17972","2019-03-16",39
"17973","2019-03-17",49
"17974","2019-03-18",33
"17975","2019-03-19",29
"17976","2019-03-20",30
"17977","2019-03-21",35
"17978","2019-03-22",43
"17979","2019-03-23",30
"17980","2019-03-24",48
"17981","2019-03-25",35
"17982","2019-03-26",39
"17983","2019-03-27",31
"17984","2019-03-28",56
"17985","2019-03-29",39
"17986","2019-03-30",47
"17987","2019-03-31",34
"17988","2019-04-01",31
"17989","2019-04-02",45
"17990","2019-04-03",35
"17991","2019-04-04",32
"17992","2019-04-05",32
"17993","2019-04-06",38
"17994","2019-04-07",36
"17995","2019-04-08",41
"17996","2019-04-09",40
"17997","2019-04-10",46
"17998","2019-04-11",35
"17999","2019-04-12",35
"18000","2019-04-13",35
"18001","2019-04-14",36
"18002","2019-04-15",38
"18003","2019-04-16",44
"18004","2019-04-17",42
"18005","2019-04-18",32
"18006","2019-04-19",35
"18007","2019-04-20",29
"18008","2019-04-21",42
"18009","2019-04-22",34
"18010","2019-04-23",36
"18011","2019-04-24",41
"18012","2019-04-25",42
"18013","2019-04-26",43
"18014","2019-04-27",42
"18015","2019-04-28",33
"18016","2019-04-29",37
"18017","2019-04-30",39
"18018","2019-05-01",35
"18019","2019-05-02",42
"18020","2019-05-03",44
"18021","2019-05-04",48
"18022","2019-05-05",41
"18023","2019-05-06",37
"18024","2019-05-07",38
"18025","2019-05-08",31
"18026","2019-05-09",35
"18027","2019-05-10",28
"18028","2019-05-11",49
"18029","2019-05-12",30
"18030","2019-05-13",48
"18031","2019-05-14",40
"18032","2019-05-15",38
"18033","2019-05-16",46
"18034","2019-05-17",28
"18035","2019-05-18",31
"18036","2019-05-19",41
"18037","2019-05-20",35
"18038","2019-05-21",37
"18039","2019-05-22",36
"18040","2019-05-23",37
"18041","2019-05-24",41
"18042","2019-05-25",41
"18043","2019-05-26",40
"18044","2019-05-27",34
"18045","2019-05-28",37
"18046","2019-05-29",39
"18047","2019-05-30",36
"18048","2019-05-31",38
"18049","2019-06-01",35
"18050","2019-06-02",32
"18051","2019-06-03",33
"18052","2019-06-04",42
"18053","2019-06-05",37
"18054","2019-06-06",40
"18055","2019-06-07",40
"18056","2019-06-08",43
"18057","2019-06-09",40
"18058","2019-06-10",36
"18059","2019-06-11",40
"18060","2019-06-12",46
"18061","2019-06-13",48
"18062","2019-06-14",30
"18063","2019-06-15",38
"18064","2019-06-16",50
"18065","2019-06-17",41
"18066","2019-06-18",34
"18067","2019-06-19",42
"18068","2019-06-20",31
"18069","2019-06-21",39
"18070","2019-06-22",41
"18071","2019-06-23",39
"18072","2019-06-24",46
"18073","2019-06-25",30
"18074","2019-06-26",34
"18075","2019-06-27",35
"18076","2019-06-28",49
"18077","2019-06-29",38
"18078","2019-06-30",38
"18079","2019-07-01",41
"18080","2019-07-02",45
"18081","2019-07-03",28
"18082","2019-07-04",29
"18083","2019-07-05",31
"18084","2019-07-06",44
"18085","2019-07-07",38
"18086","2019-07-08",40
"18087","2019-07-09",35
"18088","2019-07-10",32
"18089","2019-07-11",33
"18090","2019-07-12",43
"18091","2019-07-13",35
"18092","2019-07-14",39
"18093","2019-07-15",40
"18094","2019-07-16",25
"18095","2019-07-17",46
"18096","2019-07-18",40
"18097","2019-07-19",25
"18098","2019-07-20",31
"18099","2019-07-21",37
"18100","2019-07-22",39
"18101","2019-07-23",44
"18102","2019-07-24",29
"18103","2019-07-25",42
"18104","2019-07-26",41
"18105","2019-07-27",35
"18106","2019-07-28",44
"18107","2019-07-29",39
"18108","2019-07-30",47
"18109","2019-07-31",46
"18110","2019-08-01",40
"18111","2019-08-02",35
"18112","2019-08-03",42
"18113","2019-08-04",43
"18114","2019-08-05",42
"18115","2019-08-06",40
"18116","2019-08-07",36
"18117","2019-08-08",44
"18118","2019-08-09",50
"18119","2019-08-10",51
"18120","2019-08-11",42
"18121","2019-08-12",31
"18122","2019-08-13",32
"18123","2019-08-14",40
"18124","2019-08-15",24
"18125","2019-08-16",37
"18126","2019-08-17",34
"18127","2019-08-18",31
"18128","2019-08-19",28
"18129","2019-08-20",42
"18130","2019-08-21",34
"18131","2019-08-22",32
"18132","2019-08-23",35
"18133","2019-08-24",41
"18134","2019-08-25",48
"18135","2019-08-26",34
"18136","2019-08-27",35
"18137","2019-08-28",43
"18138","2019-08-29",35
"18139","2019-08-30",32
"18140","2019-08-31",31
"18141","2019-09-01",50
"18142","2019-09-02",40
"18143","2019-09-03",36
"18144","2019-09-04",27
"18145","2019-09-05",32
"18146","2019-09-06",38
"18147","2019-09-07",37
"18148","2019-09-08",40
"18149","2019-09-09",24
"18150","2019-09-10",37
"18151","2019-09-11",40
"18152","2019-09-12",41
"18153","2019-09-13",25
"18154","2019-09-14",32
"18155","2019-09-15",35
"18156","2019-09-16",52
"18157","2019-09-17",46
"18158","2019-09-18",33
"18159","2019-09-19",44
"18160","2019-09-20",39
"18161","2019-09-21",36
"18162","2019-09-22",31
"18163","2019-09-23",42
"18164","2019-09-24",27
"18165","2019-09-25",38
"18166","2019-09-26",53
"18167","2019-09-27",39
"18168","2019-09-28",37
"18169","2019-09-29",39
"18170","2019-09-30",26
"18171","2019-10-01",27
"18172","2019-10-02",38
"18173","2019-10-03",42
"18174","2019-10-04",41
"18175","2019-10-05",41
"18176","2019-10-06",37
"18177","2019-10-07",38
"18178","2019-10-08",30
